Speciality,Category,Package Amount,Code,Procedure,Preauth Documentation,Claim Documentation,Package Type
S20.U Unspecified Surgical Package,M15.36 CT for Osteogenic Sarcoma,-,M15.36A,Methotrexate + Doxorubicin + Cisplatin for Relapsed Osteogenic Sarcoma Cisplatin 120mg/sq.m Doxorubicin 75mg/m2 Methotrexate 8-12 gram/m2 Each cycle for 5 weeks,"CBC, Biochemistry, CT CHEST, BONE SCAN, Biopsy, ECG, 2D-ECHO, AUDIOMETRY, GFR","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",27000
S20.U Unspecified Surgical Package,M15.37 CT for Anal Cancer,-,M15.37.1A,5 FU + Mitomycin C 5 FU 1000mg/m2 D1-D4 D29-D32 Mitomycin 10mg/m2 D1,"CBC,LFT, RFT, RBS, CECT Thorax , abdomen , MRI Pelvis, CEA, Histopathology","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",14300
S20.U Unspecified Surgical Package,M15.37 CT for Anal Cancer,-,M15.37.2A,Capecitabine + Mitomycin C Capecitabine 825mg/m2 PO twice daily till completion of RT Mitomycin 10mg/2 D1,"CBC,LFT, RFT, RBS, CECT Thorax , abdomen , MRI Pelvis, CEA, Histopathology","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",22000
S20.U Unspecified Surgical Package,M15.38 CT for Panceratic Cancer,-,M15.38A,Gemcitabine + Nanopaclitaxel Gemcitabine 1000mg/m2 D1 D8 D16 Albumin bound Paclitaxel 125mg/m2 D1 D8 D15 every 28 days,"CBC,LFT, RFT, RBS, CECT Thorax , abdomen ,Pelvis, Histopathology/FNAC, CA19.9,","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",25000
S20.U Unspecified Surgical Package,M15.39 CT for Gastointestinal stromal tumor,-,M15.39A,Sunitinib Sunitinb 37.5 mg once daily,"CBC,LFT, RFT, RBS, CECT Thorax , abdomen ,Pelvis, Histopathology/FNAC, Ckit-mutation (not mandatory)","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",12500
S20.U Unspecified Surgical Package,M15.40 CT for Mesothelioma,-,M15.40.1A,Pemetrexed + Cisplatin Pemetrexed 500mg/m2 D1 Cisplatin 75 mg/m2 D1 every 21 days,"CBC, LFT, RFT, RBS, CECT Thorax, abdomen and Pelvis, histopathology","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",12300
S20.U Unspecified Surgical Package,M15.40 CT for Mesothelioma,-,M15.40.2A,Pemetrexed + Carboplatin Pemetrexed 500mg/m2 D1 Carboplatin AUC 5-6 D1 every 21 days,"CBC, LFT, RFT, RBS, CECT Thorax, abdomen and Pelvis, histopathology","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",13200
S20.U Unspecified Surgical Package,M15.41 CT for Renal Cell Cancer,-,M15.41A,Sunitinib 50 mg once daily 4 weeks on 2 weeks off,"CBC, RFT, RBS, CECT Thorax, abdomen and Pelvis,lipid profile, 2 D ECHO, TFT, 24 hour urine protein","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",12500
S20.U Unspecified Surgical Package,M15.42 CT for B - Cell NHL - High Grade (Except Burkitts And PCNSL),-,M15.42.1A,"Rituximab + Cyclophosphamide + Etoposide + Prednsiolone Rituximab 375mg/m2 Cyclophosphamide 750 mg/m2 Vincristine 1.4 mg/m2, on Day1 Etoposide 65mg/m2 Day 1 to 3 Prednisolone 100 mg Day 1-5 Total 6 cycles, repeat 21 days","CBC,Biochemistry,PET CT or CECT Chest abdomen and pelvis, Bone marrow studies, Biopsy or fluid flow/PB cytometry,ECG,2D-ECHO","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",41500
S20.U Unspecified Surgical Package,M15.42 CT for B - Cell NHL - High Grade (Except Burkitts And PCNSL),-,M15.42.2A,"Rituximab + Cyclophosphamide + Doxorubicin + Prednsiolone Rituximab 375mg/m2 Cyclophosphamide 750 mg/m2 Doxorubicin 50mg/m2 Vincristine 1.4 mg/m2 on Day1 Prednisolone 100 mg Day 1-5 Total 6 cycles, repeat 21 days","CBC,Biochemistry,PET CT or CECT Chest abdomen and pelvis, Bone marrow studies, Biopsy or fluid flow cytometry,ECG,2D-ECHO","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",30000
S20.U Unspecified Surgical Package,M15.43 CT for High - Grade NHL - B Cell,-,M15.43A,Rituxmab + Dexamethasone + High Dose Cytarabine + Cisplatin Rituximab 375mg/m2 Day 1 Cytarabine 2g/m2 BD on day 2 Dexamethasone 40 mg Day 1 - 4 Cisplatin 75mg/m2 or Carboplatin AUC-5 on day 1 Cycle to be repeated every 21days,"CBC,Biochemistry,PET CT or CECT Chest abdomen and pelvis, Bone marrow studies, Biopsy or fluid flow cytometry.","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",35000
S20.U Unspecified Surgical Package,M15.44 CT for Relapsed B - Cell NHL - High Grade(Except Burkitts And PCNSL),-,M15.44.1A,GDP - R Rituximab 375mg/m2 Day 1 Gemcitabine 1000mg/m2 on day 1 and 8 Dexamethasone 40 mg Day 1 - 4 Cisplatin 75mg/m2 on day 1 Cycle to be repeated every 21days Total- 6 cycles,"CBC,Biochemistry,PET CT or CECT Chest abdomen and pelvis, Bone marrow studies, Biopsy or fluid flow cytometry,","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",35000
S20.U Unspecified Surgical Package,M15.44 CT for Relapsed B - Cell NHL - High Grade(Except Burkitts And PCNSL),-,M15.44.2A,ICE - R Rituximab 375mg/m2 Ifosfamide 1.66g/m2 on day 1 - 3 Mesna 1.66g/m2 day 1 - 3 Carboplatin AUC 5 on day 1 Etoposide 100mg/m2 on day 1 - 3 Cycle every 21days for 6 cycles,"CBC,Biochemistry,PET CT or CECT Chest abdomen and pelvis, Bone marrow studies, Biopsy or fluid flow cytometry","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",41500
S20.U Unspecified Surgical Package,M15.45 CT for PMBCL / Burkitts Lymphoma / Seropositive B - Cell NHLR,-,M15.45A,Etoposide + Prednsiolone + Vincristine + Cyclophosphamide + Doxorubicin Rituximab 375mg/m2 Day 1 Etoposide 50mg/m2 VCR 0.4mg/m2 Doxorubicin 10mg/m2 Day1 - 4 Cyclophosphamide 750mg/m2 on day 5 Prednisolone 100 mg day 1-5 Every 21 days Dose adjustment each cycle depending on nadir counts Total- 6 cycles,"CBC,Biochemistry,PET CT or CECT Chest abdomen and pelvis, Bone marrow studies, Biopsy or fluid flow cytometry,ECG,2D-ECHO","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",41300
S20.U Unspecified Surgical Package,M15.46 CT for Low Grade B - Cell NHL,-,M15.46.1A,"Bendamustine + Rituximab Bendamustine 90mg/m2 on day 1, 2 Rituximab 375mg/m2 on day 1 Repeat every 28 days, Total 6 cycles","CBC,Biochemistry,PET CT or CECT Chest abdomen and pelvis, Bone marrow studies, Biopsy or fluid flow cytometry.","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",31300
S20.U Unspecified Surgical Package,M15.46 CT for Low Grade B - Cell NHL,-,M15.46.2A,"Lenalidomide + Rituximab Rituximab 375mg/m2 Day 1 Lenlidomide 25 mg D1-28, for 8 cycles","CBC,Biochemistry,PET CT or CECT Chest abdomen and pelvis, Bone marrow studies, Biopsy or fluid flow cytometry.","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",28200
S20.U Unspecified Surgical Package,M15.47 CT for Low Grade NHL,-,M15.47.1A,Rituximab Rituximab 375mg/m2 per week for 6 weeks,"CBC,Biochemistry,CECT Chest abdomen and pelvis, Bone marrow studies, Biopsy or fluid flow cytometry.","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",20000
S20.U Unspecified Surgical Package,M15.47 CT for Low Grade NHL,-,M15.47.2A,Rituximab + Cyclophosphamide + Vincristine + Prednisolone Rituximab 375 mg/m2 Cyclophosphamide 750mg/m2 Vincristine 1.4mg/m2 Day 1 Prednisolone 100 mg Day 1 - 5 Repeat every 21days. Total 6 cycles,"CBC,Biochemistry,USG abdmen and Pelvis CECT Chest abdomen and pelvis, Bone marrow studies, Biopsy or fluid flow cytometry.","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",21900
S20.U Unspecified Surgical Package,M15.48 CT for Chronic Lymphocytic Leukemia,-,M15.48.1A,Fludarabine + Cyclophosphamide Fludarabine 25mg/m2 D1-3 Cyclophosphamide 250 mg/m2 D1-3 every 28 days for 6 cycles,"CBC,Biochemistry,Chest X ay and USG abdomen/pelvis or CECT Chest abdomen and pelvis, Bone marrow studies, Biopsy or fluid flow cytometry.","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",23600
S20.U Unspecified Surgical Package,M15.48 CT for Chronic Lymphocytic Leukemia,-,M15.48.2A,Rituxmab + Chlorambucil Rituximab 375mg/m2 Day 1 Chlorambucil 10 mg/m2 D1-7 Repeat every 28 days for 12 cycles,"CBC,Biochemistry,Chest X ay and USG abdomen/pelvis or CECT Chest abdomen and pelvis, Bone marrow studies, Biopsy or fluid flow cytometry.","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",21400
S20.U Unspecified Surgical Package,M15.48 CT for Chronic Lymphocytic Leukemia,-,M15.48.3A,Rituximab + Fludarabine + Cyclophosphamide Rituximab 375mg/m2 on day 1 Fludarabine 25mg/m2 D1 - 3 Cyclophosphamide 250 mg/m2 D1 - 3 Every 28 days for 6 cycles,"CBC,Biochemistry,Chest X ay and USG abdomen/pelvis or CECT Chest abdomen and pelvis, Bone marrow studies, Biopsy or fluid flow cytometry.","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",53000
S20.U Unspecified Surgical Package,M15.48 CT for Chronic Lymphocytic Leukemia,-,M15.48.4A,Lenalidomide lenalidomide-10-25 mg/day day 1 to 21 every 28 days,"CBC,Biochemistry,Chest X ay and USG abdomen/pelvis or CECT Chest abdomen and pelvis, Bone marrow studies, Biopsy or fluid flow cytometry.","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",6000
S20.U Unspecified Surgical Package,M15.49 CT for MM / Amyloidosis / POEMS,-,M15.49.1A,"Lenalidomide + Dexamethasone Lenalidomide 25 mg daily Day1-21 Dexamethasone 40mg Day 1, 8, 15, 22 Every 28days","CBC, Biochemistry, Serum protein electrophoresis, Immunofixation, Serum free light chain assay, Bone marrow studies, Skeletal survey, Urine BJP","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",6500
S20.U Unspecified Surgical Package,M15.49 CT for MM / Amyloidosis / POEMS,-,M15.49.2A,"Pomalidomide + Dexamethasone Pomalidomide 4 mg daily Day 1-21 Dexamethasone 40mg Day 1, 8, 15, 22 Every 28 days","CBC, Biochemistry, Serum protein electrophoresis, Immunofixation, Serum free light chain assay, Bone marrow studies, Skeletal survey, Urine BJP","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",8900
S20.U Unspecified Surgical Package,M15.50 CT for MM / Amyloidosis,-,M15.50.1A,"Bortezomib + Cyclophosphamide + Dexamethasone Cyclophosphamide - 300 mg/m2 day 1, 8, 15, 22 Dexamethasone 40mg Day 1, 8, 15, 22 Bortezomib 1.3 mg/m2 Day1, 8, 15, 22 Every 28 days","CBC, Biochemistry, Serum protein electrophoresis, Bone marrow studies, skeletal survey, Urine BJP.","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",18300
S20.U Unspecified Surgical Package,M15.50 CT for MM / Amyloidosis,-,M15.50.2A,"Bortezomib + Dexamethasone Bortezomib 1.3 mg/m2 Day1, 8, 15, 22 Dexamethasone 40mg Day1, 8, 15, 22 Every 28 day","CBC, Biochemistry, Serum protein electrophoresis, Immunofixation, Serum free light chain assay, Bone marrow studies, Skeletal survey, Urine BJP","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",16700
